RecordType^UIN^Blank1^Blank2^SSID^LocalStudentID^LocalUse^StudentLastName^StudentFirstName^StudentMiddleName^Blank3^Blank4^DateofBirth^DateofBirthforTesting^Gender^CALPADSGrade^GradeAssessed^CALPADSDistrictCode^CALPADSDistrictName^CALPADSSchoolCode^CALPADSSchoolName^CALPADSCharterCode^CALPADSCharterSchoolIndicator^SPEDAcctDist^CALPADSNPSSchoolFlag^Section504Status^CALPADSIDEAIndicator^IDEAIndicatorforTesting^PrimaryDisabilityType^PrimaryDisabilityforTesting^MigrantStatus^ELEntryDate^ELExitDate^ELStatus^FirstEntryDateInUSSchool^ELASforTesting^CALPADSPrimaryLanguage^PrimaryLanguageforTesting^CEDSLanguageCode^MilitaryStatus^FosterStatus^HomelessStatus^EconomicDisadvantageStatus^EconomicDisadvantageTesting^HispanicorLatino^AmericanIndianorAlaskaNative^Asian^BlackorAfricanAmerican^White^HawaiianOrOtherPacificIslander^Filipino^TwoorMoreRaces^ReportingEthnicity^ParentEducationLevel^StudentAddressLine1^StudentAddressLine2^StudentAddressCityName^StudentAddressStateCode^StudentAddressZipCode^TestedStatus^ScoreAvailableDate^TestedDistrictName1^TestedDistrictCode1^TestedSchoolName1^TestedSchoolCode1^TestedCharterSchoolIndicator1^TestedCharterCode1^TestedSchoolNPSFlag1^TestStartDate1^TestCompletedDate1^TestedDistrictName2^TestedDistrictCode2^TestedSchoolName2^TestedSchoolCode2^TestedCharterSchoolIndicator2^TestedCharterCode2^TestedSchoolNPSFlag2^TestStartDate2^TestCompletedDate2^TestedDistrictName3^TestedDistrictCode3^TestedSchoolName3^TestedSchoolCode3^TestedCharterSchoolIndicator3^TestedCharterCode3^TestedSchoolNPSFlag3^TestStartDate3^TestCompletedDate3^TestedDistrictName4^TestedDistrictCode4^TestedSchoolName4^TestedSchoolCode4^TestedCharterSchoolIndicator4^TestedCharterCode4^TestedSchoolNPSFlag4^TestStartDate4^TestCompletedDate4^FinalTestedDistrictName^FinalTestedDistrictCode^FinalTestedSchoolName^FinalTestedSchoolCode^FinalTestedCharterSchoolIndicator^FinalTestedCharterCode^FinalTestedSchoolNPSFlag^FinalTestCompletedDate^OpportunityID1^OpportunityTestingStatus1^OpportunityID2^OpportunityTestingStatus2^OpportunityID3^OpportunityTestingStatus3^OpportunityID4^OpportunityTestingStatus4^StudentExitCode^StudentExitWithdrawalDate^StudentRemovedCALPADSFileDate^ConditionCode^Attemptedness^IncludeIndicator^UnlistedResources1^UnlistedResources2^UnlistedResources3^UnlistedResources4^SSREligible^RemoteTester1^RemoteTester2^RemoteTester3^RemoteTester4^TestMode1^TestMode2^TestMode3^TestMode4^ForceComplete^Blank5^RawScore1^RawScore2^RawScore3^RawScore4^OverallScaleScore^PercentCorrect^OralLanguageScaleScore^WrittenLanguageScaleScore^OverallPL^PreliminaryIndicator^OralLanguagePL^WrittenLanguagePL^OverallScaleScoreCSEM^OralLanguageCSEM^WrittenLanguageCSEM^ListeningPL^SpeakingPL^ReadingPL^WritingPL^DomainEx1^DomainEx2^DomainEx3^DomainEx4^OverallItemsAttempted^ItemsAttempted1^ItemsAttempted2^ItemsAttempted3^ItemsAttempted4^AccommodationsIndicator^DesignatedSupportIndicator^EAAmericanSignLanguage1^EAAmericanSignLanguage2^EAAudioScript1^EAAudioScript2^EAAudioScript3^EAAudioScript4^EABraille1^EABraille2^EABraille3^EABraille4^EAClosedCaptioning1^EAClosedCaptioning2^EAClosedCaptioning3^EAClosedCaptioning4^EASpeechtoText1^EASpeechtoText2^EASpeechtoText3^EASpeechtoText4^EATexttoSpeech1^EATexttoSpeech2^EATexttoSpeech4^NEAAdditionalInstructionalSupports1^NEAAlternateResponseOptions1^NEAAlternateResponseOptions2^NEAAlternateResponseOptions3^NEAAlternateResponseOptions4^NEAManuallyCodedEnglish1^NEAManuallyCodedEnglish2^NEAManuallyCodedEnglish3^NEAManuallyCodedEnglish4^NEAAudioScript1^NEAAudioScript2^NEAAudioScript3^NEAAudioScript4^NEABreaks1^NEABreaks2^NEABreaks3^NEABreaks4^NEABraille1^NEABraille2^NEABraille3^NEABraille4^NEAScribe1^NEAScribe2^NEAScribe3^NEAScribe4^NEASpeechtoText1^NEASpeechtoText2^NEASpeechtoText3^NEASpeechtoText4^NEALargeVersionsofPaper1^NEALargeVersionsofPaper2^NEALargeVersionsofPaper3^NEALargeVersionsofPaper4^NEAUnlisted Resources1^NEAUnlisted Resources2^NEAUnlisted Resources3^NEAUnlisted Resources4^NEAWordProcessor1^NEAWordProcessor2^NEAWordProcessor3^NEAWordProcessor4^EDSColorContrast1^EDSColorContrast2^EDSColorContrast3^EDSColorContrast4^EDSMasking1^EDSMasking2^EDSMasking3^EDSMasking4^EDSMousePointer1^EDSMousePointer2^EDSMousePointer3^EDSMousePointer4^EDSPauseorReplayAudio1^EDSPauseorReplayAudio2^EDSPermissiveMode1^EDSPermissiveMode2^EDSPermissiveMode3^EDSPermissiveMode4^EDSPrintSize1^EDSPrintSize2^EDSPrintSize3^EDSPrintSize4^EDSStreamline1^EDSStreamline2^EDSStreamline3^EDSStreamline4^EDSTurnOffAnyUniversalTool1^EDSTurnOffAnyUniversalTool2^EDSTurnOffAnyUniversalTool3^EDSTurnOffAnyUniversalTool4^NEDSAmplification1^NEDSAmplification2^NEDSAmplification3^NEDSAmplification4^NEDSColorContrast1^NEDSColorContrast2^NEDSColorContrast3^NEDSColorContrast4^NEDSColorOverlay1^NEDSColorOverlay2^NEDSColorOverlay3^NEDSColorOverlay4^NEDSInterfaceAssistant1^NEDSInterfaceAssistant2^NEDSInterfaceAssistant3^NEDSInterfaceAssistant4^NEDSMagnification1^NEDSMagnification2^NEDSMagnification3^NEDSMagnification4^NEDSMasking1^NEDSMasking2^NEDSMasking3^NEDSMasking4^NEDSMedicalSupports1^NEDSMedicalSupports2^NEDSMedicalSupports3^NEDSMedicalSupports4^NEDSNoiseBuffers1^NEDSNoiseBuffers2^NEDSNoiseBuffers3^NEDSNoiseBuffers4^NEDSPrintonDemand1^NEDSPrintonDemand2^NEDSPrintonDemand3^NEDSPrintonDemand4^NEDSPauseorReplayAudio1^NEDSPauseorReplayAudio2^NEDSReadAloudItems1^NEDSReadAloudItems4^NEDSSeparateSetting1^NEDSSeparateSetting2^NEDSSeparateSetting3^NEDSSeparateSetting4^NEDSSimplifiedTestDirections1^NEDSSimplifiedTestDirections2^NEDSSimplifiedTestDirections3^NEDSSimplifiedTestDirections4^NEDSTranslatedTestDirections1^NEDSTranslatedTestDirections2^NEDSTranslatedTestDirections3^NEDSTranslatedTestDirections4^SSREligibleMinus1^AttemptednessMinus1^GradeAssessedMinus1^ConditionCodeMinus1^ListeningRawScoreMinus1^SpeakingRawScoreMinus1^ReadingRawScoreMinus1^WritingRawScoreMinus1^OverallScaleScoreMinus1^OverallPLMinus1^OralLanguageScaleScoreMinus1^OralLanguageCSEMMinus1^OralLanguagePLMinus1^WrittenLanguageScaleScoreMinus1^WrittenLanguageCSEMMinus1^WrittenLanguagePLMinus1^ListeningPLMinus1^SpeakingPLMinus1^ReadingPLMinus1^WritingPLMinus1^SSREligibleMinus2^AttemptednessMinus2^GradeAssessedMinus2^ConditionCodeMinus2^ListeningRawScoreMinus2^SpeakingRawScoreMinus2^ReadingRawScoreMinus2^WritingRawScoreMinus2^OverallScaleScoreMinus2^OverallPLMinus2^OralLanguageScaleScoreMinus2^OralLanguageCSEMMinus2^OralLanguagePLMinus2^WrittenLanguageScaleScoreMinus2^WrittenLanguageCSEMMinus2^WrittenLanguagePLMinus2^ListeningPLMinus2^SpeakingPLMinus2^ReadingPLMinus2^WritingPLMinus2^SSREligibleMinus3^AttemptednessMinus3^GradeAssessedMinus3^ConditionCodeMinus3^ListeningRawScoreMinus3^SpeakingRawScoreMinus3^ReadingRawScoreMinus3^WritingRawScoreMinus3^OverallScaleScoreMinus3^OverallPLMinus3^OralLanguageScaleScoreMinus3^OralLanguageCSEMMinus3^OralLanguagePLMinus3^WrittenLanguageScaleScoreMinus3^WrittenLanguageCSEMMinus3^WrittenLanguagePLMinus3^ListeningPLMinus3^SpeakingPLMinus3^ReadingPLMinus3^WritingPLMinus3^ReportCreatedDate^EndofRecord,
21^486965354^^^5920300180^43602^^Aadasian^Robert^Bradly^^^2010-05-17^2010-05-17^^^6^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1065 N Pacificenter Dr.^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1492^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^554940303^^^5310272818^12812^^Mena^Arturo^Andrew^^^2010-08-19^2010-08-19^^^6^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33344 116th St E^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1625^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^894420983^^^6986166251^07376^^Mendes^Trevor^Brian^^^2015-06-28^2015-06-28^^^2^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33743 Golden Ln^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1490^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^211893966^^^3585734658^21757^^Mendez^James^Patricia^^^2016-11-15^2016-11-15^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33804 Alder St^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1609^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^335492018^^^5994866737^84701^^Mendoza^Eris^Joshua^^^2016-11-22^2016-11-22^^^1^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33505 Madison St^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1491^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^727305330^^^6699578496^81873^^Mendoza^Jonathan^Sergio^^^2012-12-11^2012-12-11^^^5^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33123 Libros Rd^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1349^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^932278887^^^4036349704^42354^^Mendoza^Nicole^Jahaira^^^2013-12-15^2013-12-15^^^3^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^3333 Sunridge Ct^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1461^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^953431678^^^8315717869^68826^^Mendoza^Nicole^Isabel^^^2015-06-09^2015-06-09^^^2^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33123 Libros Rd^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1525^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^552099828^^^1224516616^09828^^Mendoza^Porchaie'^Kristina^^^2011-10-17^2011-10-17^^^5^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33142 228th St E^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1539^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^664648247^^^1464475424^04525^^Mercer^Samual^Brook^^^2016-07-20^2016-07-20^^^1^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^5514 Sunburst Dr^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1442^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^898757062^^^7662979765^09667^^Merino^Keela^Alexus^^^2017-08-15^2017-08-15^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33857 Silver Cir^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1475^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^101716520^^^7899369083^01979^^Mesa^Justin^Zachary^^^2017-07-27^2017-07-27^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33942 Golden View Way^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1593^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^258711149^^^8280003261^09246^^Meyer^Kimberly^Sophia^^^2014-01-08^2014-01-08^^^3^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33724 Sycamore Rd^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1737^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^665882216^^^9296786321^77943^^Meyer^Mark^Robert^^^2014-11-14^2014-11-14^^^2^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33724 Sycamore Rd^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1471^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^900858714^^^3273223962^10994^^Milligan^Francisco^Michael^^^2013-04-03^2013-04-03^^^4^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33859 457th St E^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1463^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^770853635^^^8183570854^59695^^Minas^Lisa^Shelby^^^2017-04-30^2017-04-30^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^5537 Cisero Dr^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1458^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^800542371^^^2075371732^49276^^Miralles^Saira^Michelle^^^2012-02-18^2012-02-18^^^4^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33734 Audubon Ct^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1387^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^061096490^^^7110206087^97601^^Miranda^Robert^Mario^^^2010-05-24^2010-05-24^^^6^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^4458 Maple Mountain Rd^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1438^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^142384859^^^4806298230^61933^^Money^Linda^Alexandra^^^2017-10-13^2017-10-13^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33837 445th St E^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1371^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^209095988^^^3306760867^64071^^Monroy^Darin^Joseph^^^2017-04-12^2017-04-12^^^KN^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^4429 Claret Ct^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1438^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^783961231^^^6679604067^96180^^Montez^Ernesto^James^^^2010-09-23^2010-09-23^^^6^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^33076 Calle Bonita^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1434^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^385994780^^^9092087138^25386^^Montgomery^Darin^Oveniac^^^2015-02-02^2015-02-02^^^2^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^2234 Jupiter St^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1421^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
21^292542602^^^0592022907^06575^^Montgomery^Melissa^D'Amore^^^2011-10-17^2011-10-17^^^5^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^2234 Jupiter St^^^US-CA^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^1601^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
